,state,name,FIPS,pop2010,age_under_5,age_under_18,age_over_65,female,white,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,building_permits,area,density,total_person
527,Georgia,Troup County,13285,67044,7.1,26.6,12.4,51.9,61.5,1.5,3.2,60.3,80.6,3.3,5.0,79.3,19.4,4564,20.5,28046,65.0,15.1,130300.0,23690,2.67,19699,41770,19.8,1439,25649,140,413.99,161.9,63252.299999999996
528,Georgia,Turner County,13287,8930,6.7,24.7,15.7,51.2,54.7,0.7,3.2,54.0,85.7,1.8,3.6,68.5,13.2,665,22.0,3841,64.4,19.5,83100.0,3096,2.71,15973,30763,25.4,165,1491,7,285.39,31.3,8390.16
529,Georgia,Twiggs County,13289,9023,5.8,20.6,16.2,51.3,56.8,1.1,1.4,56.1,92.1,0.9,1.3,61.4,6.7,571,27.8,4235,81.0,2.5,65500.0,3070,3.04,15904,26521,21.2,71,750,8,358.4,25.2,9332.8
530,Georgia,Union County,13291,21356,4.3,17.8,26.6,51.3,96.8,1.2,2.4,95.3,86.8,2.2,4.7,82.9,21.6,2523,24.1,14052,78.0,4.3,197000.0,9471,2.18,24182,41298,13.9,578,4855,68,321.93,66.3,20646.780000000002
531,Georgia,Upson County,13293,27153,6.2,23.6,15.7,52.0,68.8,1.2,2.2,68.2,82.6,2.0,2.8,76.1,11.3,2293,24.0,12161,69.8,9.5,93700.0,10502,2.57,17398,34509,20.1,464,6216,71,323.44,84.0,26990.14
532,Georgia,Walker County,13295,68756,6.1,23.6,15.0,50.9,93.0,1.6,1.6,92.1,82.8,1.1,2.5,76.2,12.8,6467,25.7,30100,74.0,9.0,108100.0,25901,2.58,19440,38723,15.1,745,10203,75,446.38,154.0,66824.58
533,Georgia,Walton County,13297,83768,6.9,27.0,12.0,51.3,80.1,1.5,3.2,78.4,84.6,3.8,5.4,80.4,17.3,5895,32.0,32435,76.0,8.7,164900.0,29147,2.78,22521,51721,12.5,1531,15458,45,325.68,257.2,81028.65999999999
534,Georgia,Ware County,13299,36312,6.9,23.6,15.2,50.2,66.4,1.5,3.3,64.9,82.3,3.0,5.1,79.6,12.2,2919,22.1,16326,66.6,13.8,78000.0,13053,2.58,18295,35517,20.5,931,12012,76,892.46,40.7,33676.74
535,Georgia,Warren County,13301,5834,6.9,23.5,17.9,53.8,36.9,0.6,0.9,36.6,92.4,0.1,0.9,69.6,4.7,484,22.6,2985,70.8,9.3,61100.0,2357,2.49,15987,31043,25.7,72,645,0,284.3,20.5,5868.93
536,Georgia,Washington County,13303,21187,6.6,23.8,13.6,49.0,45.0,1.0,1.9,44.1,89.8,1.2,2.3,74.8,10.7,1160,21.4,9047,71.8,5.7,77500.0,7167,2.68,15033,31382,27.6,366,5547,4,678.45,31.2,19207.56
537,Georgia,Wayne County,13305,30099,7.2,24.8,12.8,47.8,74.9,2.0,5.7,72.3,83.3,4.0,6.0,77.9,10.9,2382,25.7,12199,70.0,6.9,86800.0,10362,2.63,18393,37340,18.3,571,5550,3,641.78,46.9,27252.059999999998
538,Georgia,Webster County,13307,2799,5.9,25.4,15.0,51.3,54.0,1.0,3.5,53.3,88.3,3.4,5.8,78.1,7.9,145,24.0,1523,76.1,3.7,62800.0,1107,2.46,16295,25708,23.6,25,0,0,209.12,13.4,2723.22
539,Georgia,Wheeler County,13309,7421,5.5,18.9,11.9,38.3,61.3,0.8,4.8,59.4,91.2,0.9,2.3,69.7,8.6,472,19.5,2625,75.5,6.8,65000.0,1664,2.83,10043,35422,24.3,76,1025,0,295.48,25.1,4709.12
540,Georgia,White County,13311,27144,5.9,22.8,17.5,51.1,95.1,1.4,2.4,93.8,88.9,1.9,2.4,83.3,19.6,2678,29.7,16062,76.0,5.6,171000.0,12063,2.17,23680,41756,19.4,608,4781,40,240.69,112.8,26176.71
541,Georgia,Whitfield County,13313,102599,7.9,28.5,11.2,50.2,76.6,2.6,31.6,62.2,83.9,18.6,29.9,67.4,15.1,5869,19.5,39899,68.3,19.1,130000.0,34292,2.88,19780,42345,19.2,2334,48195,70,290.46,353.2,98760.95999999999
542,Georgia,Wilcox County,13315,9255,5.2,19.3,14.3,41.3,61.7,1.0,3.7,59.9,87.6,0.7,2.4,73.0,8.8,746,23.8,3510,84.0,3.9,56900.0,2619,2.74,12692,30784,25.5,92,584,0,377.71,24.5,7176.06
543,Georgia,Wilkes County,13317,10593,6.0,22.2,18.6,51.2,53.0,1.5,3.4,51.9,90.9,1.4,3.4,71.8,15.5,684,22.7,5158,71.5,6.4,84700.0,3999,2.61,16993,28022,25.5,239,2681,17,469.49,22.6,10437.39
544,Georgia,Wilkinson County,13319,9563,6.9,24.3,15.7,52.1,58.5,1.1,2.2,57.8,91.2,0.9,2.0,79.2,12.1,665,24.4,4487,81.7,2.2,71200.0,3511,2.66,17929,37902,23.1,159,2053,2,447.31,21.4,9339.26
545,Georgia,Worth County,13321,21679,6.6,24.6,14.5,52.0,70.3,1.1,1.5,69.4,87.0,1.1,2.3,73.6,9.4,1825,25.6,9251,70.9,6.9,85400.0,7940,2.72,18348,38670,20.8,303,2415,69,570.7,38.0,21596.800000000003
546,Hawaii,Hawaii County,15001,185079,6.4,22.8,14.5,49.8,33.7,29.5,11.6,31.2,86.0,11.2,19.1,90.5,26.6,16975,26.3,82324,66.2,20.9,361400.0,64382,2.73,26194,54996,14.4,4197,51238,1102,4028.42,45.9,175762.86
547,Hawaii,Honolulu County,15003,953207,6.4,22.1,14.5,49.9,20.8,22.3,8.1,19.1,84.5,19.5,28.1,89.9,31.1,84228,27.0,336899,57.6,45.0,559000.0,304827,2.96,29516,70093,8.8,21748,338594,1891,600.74,1586.7,902287.92
548,Hawaii,Kalawao County,15005,90,0.0,0.0,28.9,53.3,26.7,15.6,1.1,26.7,94.6,17.6,25.7,79.7,24.3,0,6.2,113,0.0,22.3,0.0,67,1.1,43308,41806,4.1,0,0,0,11.99,7.5,73.7
549,Hawaii,Kauai County,15007,67091,6.4,22.7,14.9,49.8,33.0,24.9,9.4,30.7,86.2,13.7,19.2,88.3,22.7,4819,19.9,29793,65.0,25.1,583200.0,21710,2.98,26513,62531,8.8,1919,23802,172,619.96,108.2,64695.8
550,Hawaii,Maui County,15009,154834,6.5,23.1,12.8,49.9,34.4,23.5,10.1,31.8,82.6,15.8,19.8,88.7,25.7,10588,20.8,70379,58.8,38.9,614600.0,51281,2.89,29180,63989,8.9,4450,59606,277,1161.52,133.3,148202.09
551,Idaho,Ada County,16001,392365,7.2,26.4,10.5,49.9,90.3,2.8,7.1,86.5,79.2,5.8,9.0,92.9,35.0,32352,19.3,159471,69.6,18.0,214500.0,145584,2.55,27915,55835,10.2,12394,166239,1285,1052.58,372.8,371239.19999999995
552,Idaho,Adams County,16003,3976,4.8,19.2,20.8,48.7,96.1,1.7,2.4,94.8,85.5,1.0,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100.0,1700,2.31,22730,36004,12.4,143,480,13,1363.06,2.9,3927.0
553,Idaho,Bannock County,16005,82839,8.4,27.4,11.2,50.1,89.8,2.7,6.7,86.4,79.4,2.9,6.4,90.5,27.3,6047,17.7,33191,71.2,19.5,135500.0,29860,2.65,21275,44848,14.0,2040,26890,140,1111.99,74.5,79129.0
554,Idaho,Bear Lake County,16007,5986,6.8,27.3,18.4,50.4,96.3,1.1,3.6,94.7,85.4,0.3,3.3,90.4,16.7,550,20.9,3914,80.9,7.5,135900.0,2538,2.37,19284,43374,13.9,130,1003,27,974.79,6.1,6015.06
555,Idaho,Benewah County,16009,9285,6.5,23.7,18.3,49.0,86.6,3.6,2.5,85.3,86.9,1.2,3.1,87.2,12.1,988,17.1,4629,74.2,5.8,123000.0,3840,2.39,18312,37500,15.2,246,2190,19,776.62,12.0,9177.6
556,Idaho,Bingham County,16011,45607,9.7,33.0,11.4,49.8,80.6,2.1,17.2,74.9,85.5,6.4,15.5,84.6,15.9,2760,20.2,16141,79.9,9.6,125300.0,14319,3.08,18633,44128,14.7,851,9940,61,2093.98,21.8,44102.520000000004
557,Idaho,Blaine County,16013,21376,6.6,24.3,11.6,49.1,84.9,1.5,20.0,78.0,83.2,15.0,18.5,92.0,43.2,1421,17.8,15050,68.3,29.9,473600.0,9125,2.29,32656,61854,9.3,1416,10949,24,2643.59,8.1,20896.25
558,Idaho,Boise County,16015,7028,4.4,21.5,15.9,47.8,95.4,2.3,3.5,93.2,84.6,2.3,3.5,87.2,23.9,1020,36.5,5292,76.8,1.3,186700.0,3024,2.3,24288,48789,16.3,153,499,24,1899.24,3.7,6955.2
559,Idaho,Bonner County,16017,40877,5.2,21.7,17.1,49.6,96.0,2.1,2.2,94.4,87.3,2.8,3.3,91.0,22.5,4584,23.9,24669,74.5,10.1,236300.0,18206,2.21,24745,41943,14.3,1510,11877,17,1734.57,23.6,40235.26
560,Idaho,Bonneville County,16019,104234,9.6,31.5,10.9,50.1,90.6,2.1,11.4,85.3,82.0,5.1,9.9,90.6,26.2,7182,20.1,39731,74.1,17.4,153400.0,35358,2.81,23218,50445,11.0,3244,42413,325,1866.08,55.9,99355.98
561,Idaho,Boundary County,16021,10972,6.3,25.6,16.7,49.4,94.8,2.1,3.7,92.1,89.4,2.9,5.0,82.9,12.9,1457,17.7,5175,82.5,5.7,174600.0,4186,2.58,18011,37712,18.8,400,2359,29,1268.56,8.6,10799.880000000001
562,Idaho,Butte County,16023,2891,7.4,28.2,17.5,48.6,95.5,1.5,4.1,93.8,87.3,2.0,2.3,88.6,17.5,319,19.7,1354,82.9,11.9,108500.0,1149,2.42,20414,39413,13.8,70,449,1,2231.67,1.3,2780.58
563,Idaho,Camas County,16025,1117,5.6,21.5,15.9,47.9,94.1,3.2,6.7,90.2,83.1,9.0,11.8,81.9,22.6,120,28.1,831,72.6,0.0,226100.0,427,2.85,19659,44145,16.3,33,189,4,1074.49,1.0,1216.95
564,Idaho,Canyon County,16027,188923,9.1,31.5,10.8,50.5,83.0,3.0,23.9,72.3,79.4,9.1,18.9,82.0,16.7,13347,24.5,69409,71.4,11.9,151300.0,62008,2.89,18366,43218,17.3,3636,42564,360,587.37,321.6,179203.12
565,Idaho,Caribou County,16029,6963,7.9,29.0,15.8,49.6,95.3,1.5,4.8,93.1,89.7,3.2,3.9,88.0,16.2,549,17.6,3226,79.2,10.6,116000.0,2726,2.51,20637,44958,8.4,192,2683,7,1764.15,3.9,6842.259999999999
566,Idaho,Cassia County,16031,22952,9.3,33.1,12.9,49.4,81.8,2.3,24.9,72.9,84.3,9.9,17.9,78.8,15.7,1444,16.1,8372,68.6,8.8,114600.0,7550,2.89,17782,39866,15.4,641,6787,37,2565.08,8.9,21819.5
567,Idaho,Clark County,16033,982,8.4,31.4,13.1,44.7,72.4,1.5,40.5,56.8,79.5,29.4,42.4,68.9,5.3,49,16.8,531,77.5,6.1,82800.0,334,2.57,19737,40909,11.3,16,269,2,1764.19,0.6,858.38
568,Idaho,Clearwater County,16035,8761,4.3,17.8,22.4,45.9,93.9,2.1,3.1,92.0,86.2,1.8,4.6,84.7,14.4,1032,23.5,4453,78.2,6.6,124800.0,3656,2.2,20507,41835,11.7,257,1824,20,2457.27,3.6,8043.200000000001
569,Idaho,Custer County,16037,4368,5.0,19.6,18.7,46.9,96.4,1.0,4.0,94.0,87.5,1.2,2.7,92.9,24.5,426,23.0,3103,80.1,4.7,127600.0,1918,2.23,22625,41910,13.8,156,931,12,4920.94,0.9,4277.14
570,Idaho,Elmore County,16039,27038,9.3,28.4,10.0,48.3,82.2,4.1,15.2,75.1,79.4,8.3,12.6,84.5,14.6,4126,17.9,12162,67.5,9.3,142600.0,9522,2.75,20388,43089,12.0,449,3983,37,3074.74,8.8,26185.5
571,Idaho,Franklin County,16041,12786,9.5,35.2,12.8,49.3,94.4,1.6,6.6,91.8,87.7,2.8,6.4,91.7,18.5,963,22.7,4528,80.9,4.3,165300.0,4080,3.06,17967,45682,13.7,299,1997,52,663.65,19.3,12484.800000000001
572,Idaho,Fremont County,16043,13242,8.8,31.4,13.9,47.4,89.5,1.5,12.8,85.1,89.9,6.5,12.8,85.0,19.8,1162,21.0,8531,81.6,3.4,125200.0,4504,2.88,18616,42523,8.5,304,1404,52,1863.53,7.1,12971.519999999999
573,Idaho,Gem County,16045,16719,6.6,24.5,18.6,50.5,93.4,2.2,8.0,89.1,79.5,4.8,8.4,83.5,12.6,1739,31.4,7099,79.4,6.1,161700.0,6512,2.56,20431,42794,14.7,364,2110,13,560.9,29.8,16670.72
574,Idaho,Gooding County,16047,15464,8.3,29.5,15.1,48.3,80.7,2.4,28.1,69.6,90.0,14.6,14.8,76.2,11.5,1301,21.8,6093,72.7,5.7,127500.0,5512,2.71,17694,37228,16.5,344,2646,12,728.97,21.2,14937.52
575,Idaho,Idaho County,16049,16267,5.3,20.9,21.2,47.8,93.8,1.9,2.6,92.4,87.4,1.4,3.1,85.7,12.3,1944,21.1,8744,75.8,4.6,140900.0,6596,2.32,18980,34536,19.1,490,3020,4,8477.35,1.9,15302.72
576,Idaho,Jefferson County,16051,26140,10.8,35.5,9.6,49.8,91.2,1.5,10.1,87.7,84.6,4.6,9.6,85.8,17.8,1492,26.0,8722,81.9,4.5,154000.0,7781,3.14,19019,51579,10.2,457,3675,65,1093.5,23.9,24432.34
577,Idaho,Jerome County,16053,22374,9.5,31.1,11.2,48.9,80.0,2.1,31.0,66.9,88.4,16.1,17.8,71.6,12.1,1386,16.8,8101,64.6,9.4,135200.0,7229,2.94,16947,39188,15.5,536,5768,54,597.19,37.5,21253.26
578,Idaho,Kootenai County,16055,138494,6.5,24.7,14.5,50.7,94.5,2.4,3.8,92.0,82.3,2.6,3.8,91.4,23.2,14027,21.4,63177,70.7,15.0,220000.0,54560,2.45,24418,46336,11.9,4510,44289,627,1244.13,111.3,133672.0
579,Idaho,Latah County,16057,37244,5.7,18.7,10.4,48.5,92.8,2.5,3.6,90.6,67.0,3.9,6.2,93.5,41.8,2566,18.3,15988,54.0,34.9,183800.0,14635,2.26,20218,36974,21.5,907,8644,107,1076.0,34.6,33075.1
580,Idaho,Lemhi County,16059,7936,5.4,19.9,22.2,49.0,96.4,1.6,2.3,95.0,82.8,1.2,2.8,91.9,22.3,903,14.5,4729,72.8,7.6,174900.0,3545,2.21,21699,36411,20.0,314,1635,20,4563.39,1.7,7834.45
581,Idaho,Lewis County,16061,3821,6.2,22.2,21.8,49.9,90.3,2.4,3.3,88.9,84.1,2.1,5.1,90.2,15.5,567,20.5,1880,72.6,5.5,112100.0,1644,2.28,18580,35808,16.0,132,748,0,478.8,8.0,3748.3199999999997
582,Idaho,Lincoln County,16063,5208,8.6,32.6,11.0,48.3,80.1,2.2,28.3,69.3,88.4,14.2,19.9,76.6,11.4,287,31.1,1976,75.4,2.1,124600.0,1814,2.7,19011,45714,15.3,92,650,3,1201.41,4.3,4897.8
583,Idaho,Madison County,16065,37536,9.6,26.0,5.6,51.6,93.9,1.5,5.9,91.2,58.1,3.0,9.7,95.2,30.0,1079,15.2,11280,52.0,42.2,169700.0,9868,3.49,13735,35461,32.2,780,14136,249,469.21,80.0,34439.32
584,Idaho,Minidoka County,16067,20069,8.4,29.4,14.8,49.4,80.2,2.4,32.4,65.2,88.4,10.9,24.4,74.9,9.4,1610,17.3,7665,76.7,9.1,98400.0,6751,2.86,17747,40350,13.1,411,4119,40,757.59,26.5,19307.86
585,Idaho,Nez Perce County,16069,39265,5.6,21.7,18.0,50.4,90.1,2.5,2.8,88.7,83.1,1.7,5.3,89.7,18.2,4207,15.7,17438,67.6,17.7,159600.0,16163,2.37,23899,44395,11.6,1166,16490,48,848.09,46.3,38306.310000000005
586,Idaho,Oneida County,16071,4286,7.6,29.9,16.7,48.9,96.7,1.0,2.9,95.0,83.7,0.1,2.5,92.3,15.6,426,21.2,1906,81.2,3.6,120400.0,1556,2.7,17950,44599,13.4,81,614,19,1200.06,3.6,4201.200000000001
587,Idaho,Owyhee County,16073,11526,7.7,29.2,14.0,48.9,76.0,2.4,25.8,68.3,87.0,13.9,19.8,75.1,10.3,1097,26.0,4781,67.8,5.1,133500.0,4016,2.81,17373,33441,22.2,177,1531,11,7665.51,1.5,11284.960000000001
588,Idaho,Payette County,16075,22623,7.7,28.7,15.3,50.5,88.6,2.8,14.9,81.3,82.9,3.9,9.5,83.7,13.8,2103,21.2,8945,74.5,8.7,134800.0,8303,2.7,18814,43559,15.7,491,4280,38,406.87,55.6,22418.100000000002
589,Idaho,Power County,16077,7817,9.2,30.9,12.1,48.5,75.1,2.4,29.8,66.1,91.5,12.9,25.0,82.1,18.9,486,17.1,2944,73.2,5.1,121900.0,2598,2.89,18412,40843,11.1,162,2184,9,1404.24,5.6,7508.22
590,Idaho,Shoshone County,16079,12765,4.9,20.8,19.9,49.7,95.4,2.0,3.0,93.5,83.3,1.3,1.5,82.1,11.9,1637,18.5,7061,71.4,11.5,145000.0,5776,2.2,19020,36654,17.9,389,3846,2,2629.67,4.9,12707.2
591,Idaho,Teton County,16081,10170,9.7,29.7,6.5,47.7,85.6,1.5,16.9,81.5,79.6,9.1,14.8,89.0,31.6,377,24.6,5478,59.7,16.7,294800.0,3786,2.47,23633,53364,7.4,446,2048,16,449.46,22.6,9351.42
592,Idaho,Twin Falls County,16083,77230,8.2,27.4,13.9,50.6,88.9,2.3,13.7,82.7,82.8,7.7,12.1,83.3,16.8,5836,15.7,31072,67.9,15.5,148400.0,27626,2.67,19892,42455,13.0,2563,27170,199,1921.21,40.2,73761.42
593,Idaho,Valley County,16085,9862,5.2,19.8,16.8,48.2,95.8,1.4,3.9,94.1,79.9,2.5,3.1,93.3,36.1,1331,14.5,11789,77.7,9.9,287100.0,4388,2.23,27577,50851,15.4,585,2792,46,3664.52,2.7,9785.24
594,Idaho,Washington County,16087,10198,5.6,24.7,20.5,50.8,86.6,2.2,16.8,80.1,86.2,8.3,15.6,80.0,17.4,1253,21.8,4529,75.3,6.7,140200.0,4010,2.49,20015,36542,13.2,234,1736,23,1452.98,7.0,9984.900000000001
595,Illinois,Adams County,17001,67103,6.3,23.0,17.5,51.3,93.7,1.6,1.2,93.0,86.2,1.1,2.4,89.2,21.1,6420,16.6,29842,73.8,16.6,98400.0,27149,2.38,24308,43824,12.3,1855,29460,139,855.2,78.5,64614.619999999995
596,Illinois,Alexander County,17003,8238,7.1,22.9,17.0,49.2,60.9,1.7,1.9,60.5,84.3,1.9,4.3,76.0,9.5,895,26.7,4006,71.4,13.9,58200.0,3316,2.38,15858,28833,20.1,118,1241,0,235.51,35.0,7892.08
597,Illinois,Bond County,17005,17768,5.4,20.5,15.0,47.7,90.9,1.8,3.1,88.9,89.9,1.1,2.2,88.0,24.7,1519,24.5,7089,81.2,8.0,106500.0,6255,2.78,24341,51946,10.8,323,3899,28,380.28,46.7,17388.899999999998
598,Illinois,Boone County,17007,54165,6.9,29.0,11.7,50.0,84.4,2.6,20.2,75.2,90.5,10.1,18.9,85.4,20.8,3595,31.6,19970,82.6,12.1,174400.0,17908,2.98,26105,61210,10.4,841,10900,42,280.72,193.0,53365.84
599,Illinois,Brown County,17009,6937,4.3,16.1,12.4,35.9,76.1,0.6,5.8,74.8,73.4,2.7,7.0,75.6,10.9,393,16.2,2462,74.6,11.5,80100.0,2139,2.17,17133,38696,12.0,124,0,0,305.61,22.7,4641.63
600,Illinois,Bureau County,17011,34978,5.8,23.3,18.1,51.1,94.2,1.3,7.7,90.0,91.1,3.0,7.2,89.2,16.1,3209,19.6,15720,75.2,12.2,102000.0,14580,2.38,24103,45692,11.1,776,10100,27,869.03,40.2,34700.4
601,Illinois,Calhoun County,17013,5089,5.4,21.9,20.1,50.3,98.9,0.4,0.8,98.3,89.3,2.6,2.6,84.3,12.5,511,37.0,2835,78.6,6.2,101900.0,2045,2.45,23109,44891,11.7,95,593,3,253.83,20.0,5010.25
602,Illinois,Carroll County,17015,15387,4.7,20.5,21.2,49.9,96.9,1.1,2.8,94.9,88.7,1.9,3.7,86.9,15.9,1594,25.2,8437,76.3,11.7,98500.0,7010,2.18,25914,44805,11.7,421,3451,18,444.81,34.6,15281.800000000001
603,Illinois,Cass County,17017,13642,6.8,24.9,15.7,49.9,86.3,1.4,16.8,79.4,81.8,8.7,16.1,80.6,12.3,1108,24.4,5836,71.4,11.5,77300.0,5057,2.6,19825,41544,12.9,258,4664,3,375.82,36.3,13148.2
604,Illinois,Champaign County,17019,201081,5.8,19.4,10.0,50.1,73.4,2.7,5.3,70.9,71.9,10.9,15.1,92.3,41.2,11779,16.9,87569,55.9,35.2,145200.0,77851,2.32,24553,45262,20.5,4176,68678,478,996.27,201.8,180614.31999999998
605,Illinois,Christian County,17021,34800,6.0,22.3,17.5,49.3,96.6,0.9,1.4,95.8,87.4,1.8,3.1,85.8,12.1,3419,25.2,15563,75.0,10.1,80500.0,14135,2.34,21519,41712,16.6,765,8490,35,709.38,49.1,33075.9
606,Illinois,Clark County,17023,16335,5.7,22.8,18.0,51.3,98.1,0.7,1.1,97.5,86.3,0.9,1.8,88.0,16.4,1559,22.7,7772,77.1,6.2,84100.0,6747,2.38,23173,43597,10.9,332,3281,5,501.42,32.6,16057.859999999999
607,Illinois,Clay County,17025,13815,6.2,22.9,17.9,50.9,97.7,0.8,1.1,97.2,92.1,0.8,1.9,86.2,13.8,1244,19.0,6404,76.4,10.2,72700.0,5615,2.45,20802,38016,16.3,349,4482,3,468.32,29.5,13756.750000000002
608,Illinois,Clinton County,17027,37762,5.8,22.7,14.5,48.3,93.4,1.1,2.8,92.1,88.4,1.4,3.6,85.8,18.9,3759,25.2,15311,80.0,7.7,124200.0,13999,2.47,25392,55278,7.8,866,8779,104,474.09,79.7,34577.530000000006
609,Illinois,Coles County,17029,53873,5.2,18.5,13.8,51.8,92.9,1.5,2.1,91.6,74.1,1.6,4.0,89.3,23.3,4202,16.8,23425,62.5,23.2,89500.0,20906,2.18,20601,36457,20.3,1238,18111,127,508.29,106.0,45575.08
610,Illinois,Cook County,17031,5194675,6.6,23.7,11.9,51.6,55.4,2.5,24.0,43.9,85.8,21.0,33.7,83.2,33.2,244059,31.8,2180359,60.4,54.0,265800.0,1936481,2.63,29335,53942,15.3,127868,2245334,2734,945.33,5495.1,5092945.029999999
611,Illinois,Crawford County,17033,19817,5.1,20.5,16.8,48.1,92.8,0.9,1.8,91.9,83.8,1.8,4.1,86.5,13.5,2100,17.7,8661,80.4,9.5,70400.0,7819,2.47,21545,41434,16.9,430,6352,7,443.63,44.7,19312.93
612,Illinois,Cumberland County,17035,11048,6.6,23.5,16.6,50.1,98.3,0.8,0.7,97.9,87.6,0.3,1.0,88.1,13.0,1063,23.7,4874,79.7,4.9,81300.0,4172,2.65,21262,42101,12.5,192,1529,2,346.02,31.9,11055.8
613,Illinois,DeKalb County,17037,105160,6.3,22.3,9.8,50.0,85.1,2.0,10.1,79.7,76.0,7.0,11.5,90.7,28.0,6210,25.2,41079,62.7,28.0,192300.0,37825,2.52,24179,54002,14.6,2014,25810,51,631.31,166.6,95319.0
614,Illinois,De Witt County,17039,16561,5.8,23.1,16.7,50.5,96.8,1.2,2.1,95.7,88.6,1.7,2.7,90.3,15.7,1555,22.1,7521,76.0,12.9,96200.0,6811,2.45,24320,45347,8.6,381,4556,24,397.51,41.7,16686.95
615,Illinois,Douglas County,17041,19980,7.0,25.9,15.8,50.7,95.7,1.2,6.1,92.2,86.9,4.2,16.8,81.7,14.9,1419,20.4,8390,78.3,11.2,93000.0,7572,2.61,21438,46941,10.2,634,6227,26,416.67,48.0,19762.92
616,Illinois,DuPage County,17043,916924,6.2,24.8,11.6,51.0,77.9,2.2,13.3,70.5,88.0,18.3,26.1,92.0,45.3,47720,29.1,356179,76.1,28.2,316900.0,335453,2.68,37849,76581,5.7,33330,574472,618,327.5,2799.8,899014.04
617,Illinois,Edgar County,17045,18576,5.7,22.2,18.7,51.5,98.3,0.7,1.0,97.7,87.1,0.6,1.9,88.4,16.8,1878,21.5,8803,76.0,7.6,74200.0,7877,2.32,22175,39904,13.5,380,5635,6,623.37,29.8,18274.64
618,Illinois,Edwards County,17047,6721,5.4,22.9,17.7,50.6,98.0,0.8,0.9,97.5,92.8,0.6,0.8,89.0,13.1,674,21.4,3187,77.3,5.9,61400.0,2788,2.35,21113,40430,12.2,163,2153,0,222.42,30.2,6551.8
619,Illinois,Effingham County,17049,34242,6.6,24.7,15.2,50.3,97.6,0.8,1.7,96.8,90.4,0.9,2.3,89.4,20.0,2934,17.7,14570,79.0,12.4,106500.0,13462,2.52,24843,49509,10.5,1175,18116,147,478.78,71.5,33924.24
620,Illinois,Fayette County,17051,22140,5.8,22.5,16.2,47.4,93.7,1.0,1.4,93.0,88.2,1.7,3.0,82.9,14.3,1702,23.5,9302,79.5,8.0,73200.0,8176,2.66,21663,41269,16.1,488,4958,4,716.48,30.9,21748.16
621,Illinois,Ford County,17053,14081,5.8,23.8,18.7,51.3,97.1,1.1,2.1,96.0,87.1,1.8,2.8,87.3,17.8,1500,22.4,6282,79.1,7.9,90700.0,5638,2.38,23401,48667,8.3,389,4236,10,485.62,29.0,13418.439999999999
622,Illinois,Franklin County,17055,39561,6.0,22.7,18.4,51.1,97.7,1.1,1.2,96.9,86.3,0.5,1.3,83.8,12.4,3934,23.2,18525,78.5,8.1,61100.0,16228,2.41,18504,34381,19.8,792,6761,15,408.89,96.8,39109.48
623,Illinois,Fulton County,17057,37069,5.2,20.9,18.1,48.3,93.4,0.9,2.4,92.8,85.4,2.5,4.8,83.6,13.4,3477,26.6,16195,78.4,10.1,79000.0,14673,2.34,20309,41268,13.8,709,7084,32,865.6,42.8,34334.82
624,Illinois,Gallatin County,17059,5589,5.9,21.2,20.5,51.3,97.9,1.2,1.2,97.1,88.1,0.4,1.0,77.7,10.1,538,26.9,2746,79.0,7.3,56600.0,2377,2.4,21537,38003,18.0,107,686,0,323.07,17.3,5704.8
625,Illinois,Greene County,17061,13886,5.9,23.0,17.2,49.5,97.9,0.7,0.8,97.3,89.1,0.7,1.9,85.2,13.5,1251,28.5,6389,78.3,8.8,72000.0,5789,2.38,22107,41450,15.1,274,1777,1,543.02,25.6,13777.82
626,Illinois,Grundy County,17063,50063,7.3,27.3,11.1,50.1,93.7,1.5,8.2,88.9,88.5,3.7,7.0,90.7,18.3,3301,28.7,19996,76.8,14.2,193300.0,17961,2.71,27895,64297,6.9,1090,15037,86,418.04,119.8,48674.31
627,Illinois,Hamilton County,17065,8457,5.9,22.8,19.8,51.2,98.2,0.7,1.2,97.4,88.7,0.1,1.2,80.8,12.7,758,24.3,4104,83.7,5.9,67500.0,3503,2.39,21602,35032,14.5,193,1356,0,434.67,19.5,8372.17
628,Illinois,Hancock County,17067,19104,5.9,22.0,19.8,50.8,98.0,0.9,1.0,97.4,89.9,0.8,2.0,90.1,19.1,1902,22.6,9274,79.9,8.7,80200.0,8012,2.38,22885,42857,12.6,426,2847,3,793.73,24.1,19068.559999999998
629,Illinois,Hardin County,17069,4320,5.6,20.3,20.3,50.3,97.3,0.8,1.3,96.6,90.4,1.1,1.2,77.0,11.0,435,26.2,2488,77.0,8.8,63300.0,1868,2.28,18515,27578,22.3,72,760,0,177.53,24.3,4259.04
630,Illinois,Henderson County,17071,7331,4.7,20.4,20.9,50.7,98.2,1.0,1.1,97.3,91.7,2.8,3.8,87.2,14.9,875,24.9,3827,78.4,4.2,77600.0,3246,2.28,22492,43450,11.4,117,620,17,378.87,19.3,7400.879999999999
